Bank1,-19306993.29,31,09/10/2017 00:00
Bank1,-7939910.076,31,09/10/2018 00:00
Bank1,-9709905.998,31,09/10/2019 00:00
Bank1,-15982780.15,31,09/10/2020 00:00
Bank1,-39531331.94,31,09/10/2025 00:00
Bank1,-41381161.41,31,09/10/2030 00:00
Bank1,-41139189.95,31,09/10/2035 00:00
Bank1,-15584859.11,32,09/10/2015 00:00
Bank1,-16520316.86,32,11/04/2016 00:00
Bank1,-20750153.65,32,10/10/2016 00:00
Bank1,-17954315.58,32,09/10/2017 00:00
Bank1,-30202816.92,32,09/10/2018 00:00
Bank1,-20112743.94,32,09/10/2019 00:00
Bank1,-18231953.21,32,09/10/2020 00:00
Bank1,-28919948.52,32,09/10/2025 00:00
Bank1,-35595236.81,32,09/10/2030 00:00
Bank1,-29185035.28,32,09/10/2035 00:00
Bank1,-15584859.11,33,09/10/2015 00:00
Bank1,-11849101.92,33,11/04/2016 00:00
Bank1,-11336080.68,33,10/10/2016 00:00
Bank1,-18535463.23,33,09/10/2017 00:00
Bank1,-7420558.008,33,09/10/2018 00:00
Bank1,-9766871.294,33,09/10/2019 00:00
Bank1,-2250962.29,33,09/10/2020 00:00
Bank1,2166987.967,33,09/10/2025 00:00
Bank1,3391256.793,33,09/10/2030 00:00
Bank1,-1772584.838,33,09/10/2035 00:00
Bank1,-15584859.11,34,09/10/2015 00:00
Bank1,-11745522.92,34,11/04/2016 00:00
Bank1,-14827383.36,34,10/10/2016 00:00
Bank1,-6467806.714,34,09/10/2017 00:00
Bank1,265682.2502,34,09/10/2018 00:00
Bank1,5315589.249,34,09/10/2019 00:00
Bank1,6874286.974,34,09/10/2020 00:00
Bank1,10826459.5,34,09/10/2025 00:00
Bank1,15533145.94,34,09/10/2030 00:00
Bank1,14862473.91,34,09/10/2035 00:00
Bank1,-15584859.11,35,09/10/2015 00:00
Bank1,-7634421.855,35,11/04/2016 00:00
Bank1,-15105950.56,35,10/10/2016 00:00
Bank1,-14793868.61,35,09/10/2017 00:00
Bank1,-18379219.61,35,09/10/2018 00:00
Bank1,-12476064.65,35,09/10/2019 00:00
Bank1,-13095815.7,35,09/10/2020 00:00
Bank1,-8663660.238,35,09/10/2025 00:00
Bank1,-8211713.672,35,09/10/2030 00:00
Bank1,-1945833.059,35,09/10/2035 00:00
Bank1,-15584859.11,36,09/10/2015 00:00
Bank1,-12837192.37,36,11/04/2016 00:00
Bank1,-9825155.068,36,10/10/2016 00:00
Bank1,-19556447.92,36,09/10/2017 00:00
Bank1,-25413523.12,36,09/10/2018 00:00
Bank1,-35405483.6,36,09/10/2019 00:00
Bank1,-34118462.17,36,09/10/2020 00:00
Bank1,-50623665.35,36,09/10/2025 00:00
Bank1,-68888406.39,36,09/10/2030 00:00
Bank1,-87199627.57,36,09/10/2035 00:00
Bank1,-15584859.11,37,09/10/2015 00:00
Bank1,-9649719.817,37,11/04/2016 00:00
Bank1,-21084765.56,37,10/10/2016 00:00
Bank1,-29974117.94,37,09/10/2017 00:00
Bank1,-20106156.81,37,09/10/2018 00:00
Bank1,-18834806.56,37,09/10/2019 00:00
Bank1,-15664731.9,37,09/10/2020 00:00
Bank1,-26769874.17,37,09/10/2025 00:00
Bank1,-24243567.2,37,09/10/2030 00:00
Bank1,-29265321.36,37,09/10/2035 00:00
Bank1,-15584859.11,38,09/10/2015 00:00
Bank1,-14930663.48,38,11/04/2016 00:00
Bank1,-15837111.42,38,10/10/2016 00:00
Bank1,-15440277.94,38,09/10/2017 00:00
Bank1,3111368.146,38,09/10/2018 00:00
Bank1,5376118.362,38,09/10/2019 00:00
Bank1,-3774065.517,38,09/10/2020 00:00
Bank1,13493716.38,38,09/10/2025 00:00
Bank1,15741558.39,38,09/10/2030 00:00
Bank1,19780732.44,38,09/10/2035 00:00
Bank1,-15584859.11,39,09/10/2015 00:00
Bank1,-17979321.37,39,11/04/2016 00:00
Bank1,-15781420.28,39,10/10/2016 00:00
Bank1,-19496950.19,39,09/10/2017 00:00
Bank1,-15074018.09,39,09/10/2018 00:00
Bank1,-3845679.058,39,09/10/2019 00:00
Bank1,-16136481.61,39,09/10/2020 00:00
Bank1,-23405777.16,39,09/10/2025 00:00
Bank1,-22834848.43,39,09/10/2030 00:00
Bank1,-22358322.15,39,09/10/2035 00:00
Bank1,-15584859.11,40,09/10/2015 00:00
Bank1,-13563334.71,40,11/04/2016 00:00
Bank1,-17380413.3,40,10/10/2016 00:00
Bank1,-20574984.19,40,09/10/2017 00:00
Bank1,-27942349.27,40,09/10/2018 00:00
Bank1,-30933585.58,40,09/10/2019 00:00
Bank1,-36445927.05,40,09/10/2020 00:00
Bank1,-47598611.98,40,09/10/2025 00:00
Bank1,-75651893.74,40,09/10/2030 00:00
Bank1,-81922902.04,40,09/10/2035 00:00
Bank1,-15584859.11,41,09/10/2015 00:00
Bank1,-15894815.12,41,11/04/2016 00:00
Bank1,-12303008.28,41,10/10/2016 00:00
Bank1,-2044436.456,41,09/10/2017 00:00
Bank1,586572.5957,41,09/10/2018 00:00
Bank1,-6500302.361,41,09/10/2019 00:00
Bank1,-20053006.01,41,09/10/2020 00:00
Bank1,-24253358.76,41,09/10/2025 00:00
Bank1,-24406904.51,41,09/10/2030 00:00
Bank1,-19247359.2,41,09/10/2035 00:00
